sca,wavelength,field_point,local_x,local_y,global_x,global_y,axis_local_angle_x,axis_local_angle_y,wfe_rms_waves,wfe_pv_waves,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22
4,1.06,4,20.5135,-20.1181,-45.9065,0.781878,-0.27598,-0.06689,0.061,46.36,0.798707,0.000716566,0.000128315,-0.0424562,0.0277909,0.00611505,0.0295275,0.00231203,0.00576054,0.00616704,0.00878254,-0.0106147,-0.00362319,0.00268015,0.00198742,-0.00336379,-0.00514898,-0.00406718,0.00616272,0.00338354,-0.00580595,0.00282427
4,1.06,5,20.5233,20.7212,-45.8967,41.6212,-0.27714,-0.19061,0.047,35.72,1.05145,-0.000972683,0.000181403,0.00512205,0.0311902,-0.00357978,0.0254268,-0.00534018,0.006211,-0.00129497,0.00882404,-0.00930691,-0.00258357,0.0026069,0.00247062,-0.00385872,-0.0052194,-0.0030581,0.00735335,0.00294463,-0.00793006,0.0029541
4,1.131,1,0.0918291,0.300937,-66.3282,21.2009,-0.33864,-0.12921,0.05,46.35,1.20943,0.000464205,-0.000570142,-0.0288663,0.0307812,0.00611264,0.0201714,-0.00490856,0.0072344,0.00303165,0.00761985,-0.00687802,-0.00277067,0.00342148,0.000754284,-0.00237809,-0.00449998,-0.00289605,0.00557327,0.00329618,-0.00517944,0.00158965
4,1.131,2,-20.3286,20.7239,-86.7486,41.6239,-0.40107,-0.19181,0.058,53.766,0.550826,-3.4e-05,-0.00110598,-0.0250641,0.0438506,0.00703879,0.0146963,-0.00841747,0.0117636,-0.000419042,0.00718187,-0.0052295,-0.00141585,0.00282076,0.0017667,-0.00456305,-0.00577284,-0.00349855,0.00601113,0.00234897,-0.00504444,0.00226085
4,1.131,3,-20.3385,-20.1151,-86.7585,0.784909,-0.3994,-0.06855,0.067,62.109,0.0294141,0.00138785,-0.00163194,-0.0507347,0.0367126,0.0154439,0.0138765,-8.5e-05,0.0117865,0.0070791,0.0082383,-0.00681505,-0.00395912,0.00319598,0.0021156,-0.0045509,-0.00322027,-0.00320477,0.00604309,0.00190224,-0.00451286,0.00168106
4,1.131,4,20.5133,-20.1181,-45.9067,0.781868,-0.27598,-0.06689,0.05,46.35,0.652065,0.000606198,8.8e-05,-0.0358084,0.0227353,0.00492624,0.0242008,0.00186642,0.00472244,0.00505567,0.00719926,-0.00870251,-0.00297048,0.00219732,0.00162938,-0.00275778,-0.00422138,-0.00333447,0.0050525,0.00277399,-0.00476,0.00231548
4,1.131,5,20.5231,20.7214,-45.8969,41.6214,-0.27714,-0.19061,0.038,35.226,0.859049,-0.000760205,0.000147979,0.00322111,0.0254368,-0.00298136,0.0208257,-0.00440742,0.00509126,-0.00106146,0.00723324,-0.00763028,-0.00211819,0.00213727,0.00202552,-0.00316354,-0.0042791,-0.00250718,0.00602864,0.00241415,-0.00650145,0.00242192
4,1.192,1,0.0916515,0.300984,-66.3283,21.201,-0.33894,0.01811,0.037,62.271,0.261952,0.000796823,-0.000755508,-0.0328789,0.0156629,0.00756408,0.00736059,0.00394834,0.00376934,0.00611523,0.00355006,-0.00367284,-0.00211144,0.00101067,0.000618651,-0.0020282,-0.0013274,-0.00120388,0.00319544,0.00169181,-0.00267538,0.000712167
4,1.192,2,-20.3289,20.724,-86.7489,41.624,-0.40133,-0.04376,0.039,65.637,-0.442698,0.000911196,-0.00107027,-0.0317645,0.0198438,0.00898625,0.00646124,0.00128184,0.0066931,0.00465739,0.00431715,-0.00369388,-0.00225719,0.00161206,0.00096577,-0.00262656,-0.00197655,-0.00155352,0.00354465,0.00111253,-0.0026087,0.000837905
4,1.192,3,-20.3387,-20.1151,-86.7587,0.784901,-0.39901,0.07729,0.038,63.954,0.151229,0.00113159,-0.00130023,-0.027958,0.0188066,0.0126561,0.000609077,0.00860635,0.00316743,0.01023,0.00293165,-0.00343521,-0.00197671,0.00101522,0.000189156,-0.00213598,-0.00239794,-0.00193815,0.0032336,0.000869786,-0.00303503,0.00111037
4,1.192,4,20.5132,-20.1181,-45.9068,0.781861,-0.27643,0.07949,0.038,63.954,0.14518,0.000803102,-0.000602136,-0.0337908,0.0139615,0.00696863,0.00780928,0.00678984,-0.00113378,0.00651161,0.00330105,-0.00417279,-0.00161505,0.00056526,0.00024309,-0.00205624,-0.00199182,-0.00114368,0.00306458,0.00130531,-0.0033632,0.00103803
4,1.192,5,20.523,20.7215,-45.897,41.6215,-0.27806,-0.042,0.031,52.173,0.561193,0.000436323,-0.000105728,-0.0253804,0.0125713,0.00338945,0.0124836,0.0017197,0.00250258,0.00343214,0.00399332,-0.00482473,-0.00183665,0.00100598,0.0010624,-0.00157563,-0.00220346,-0.00181445,0.00275992,0.00161958,-0.00281887,0.00125933
4,1.293,1,0.0913611,0.301061,-66.3286,21.2011,-0.34003,0.14753,0.052,58.812,-0.173019,0.00178239,-0.00170196,-0.0326184,0.0256892,0.0202876,-0.00317705,0.0167694,-0.00235128,0.0179132,0.00487015,-0.00657819,-0.00298016,0.0021161,0.000168338,-0.00271715,-0.00296915,-0.00299219,0.00466465,0.00238132,-0.0036023,0.00156912
4,1.293,2,-20.3293,20.7242,-86.7493,41.6242,-0.40227,0.0866,0.054,61.074,0.244481,0.00168195,-0.0020204,-0.0368112,0.0279413,0.0202148,-0.000548225,0.0140998,0.00431015,0.0160945,0.00449754,-0.00526872,-0.00311315,0.00154834,0.000265224,-0.00310135,-0.00370297,-0.00302232,0.00495398,0.00146544,-0.00463331,0.00134631
4,1.293,3,-20.3391,-20.1151,-86.7591,0.784888,-0.39939,0.20514,0.064,72.384,-3.06488,0.0019874,-0.0020881,0.0117295,0.0297472,0.0325495,-0.0227551,0.027024,-0.0019734,0.0263362,0.00391785,-0.00665757,-0.00314145,0.00153654,0.000345934,-0.00387501,-0.00233838,-0.00243546,0.0052987,0.00184129,-0.00379891,0.000558679
4,1.293,4,20.513,-20.1182,-45.907,0.781848,-0.27776,0.2078,0.051,57.681,-0.291242,0.00232452,-0.00178989,-0.0215309,0.0263513,0.0220323,-0.00910492,0.0201659,-0.00966163,0.0182388,0.00391601,-0.00762353,-0.00267697,0.00156084,0.000587104,-0.00221901,-0.00226908,-0.00290058,0.00424455,0.00182293,-0.00444437,0.00146844
4,1.293,5,20.5228,20.7216,-45.8972,41.6216,-0.27979,0.08886,0.055,62.205,-0.521365,0.00120472,-0.000855075,-0.0478976,0.0211161,0.0112427,0.0104832,0.0107018,-0.00208848,0.0104379,0.00507707,-0.00635638,-0.0024474,0.000936221,0.000231141,-0.00300759,-0.00303989,-0.00173718,0.00476256,0.00214237,-0.00517633,0.00156988
4,1.38,1,0.0911099,0.301127,-66.3289,21.2011,0.06784,-0.03653,0.065,49.4,0.987269,0.00171435,0.000859225,-0.0211755,0.0115609,0.00190638,0.0379516,0.0432861,-0.00305116,-0.00950151,0.00847047,-0.00855161,-0.00372434,0.00465146,0.00215075,-0.00141031,-0.00438403,-0.00408802,0.00668101,0.00336641,-0.00623549,0.00127829
4,1.38,2,-20.3296,20.7243,-86.7496,41.6243,0.00522,-0.0981,0.056,42.56,0.323124,0.000997728,0.00124087,0.0103518,0.0087848,-0.00212953,0.0378821,0.034261,-0.00268332,-0.0052699,0.00977715,-0.00945891,-0.00143956,0.00326391,0.00249093,-0.00302455,-0.00420093,-0.00455574,0.0065892,0.0032332,-0.0053387,0.000976169
4,1.38,3,-20.3394,-20.1151,-86.7594,0.784877,0.0052,0.02475,0.069,52.44,1.41236,0.00173054,0.000659767,-0.0426016,0.0167594,0.00282602,0.0382859,0.0344193,-0.00849867,-0.00708392,0.00598538,-0.00859577,-0.00236649,0.00302411,0.00220838,-0.00184592,-0.00457498,-0.00406648,0.0071612,0.00250494,-0.00582739,0.00196671
4,1.38,4,20.5128,-20.1182,-45.9072,0.781837,0.13003,0.02435,0.08,60.8,2.28595,0.00220157,0.000509333,-0.0500718,0.0118441,0.00701841,0.0358651,0.0484724,-0.00495736,-0.0158765,0.00792786,-0.00987202,-0.000154654,0.00239237,0.00147485,-0.00215366,-0.00550297,-0.00291357,0.00611231,0.00305311,-0.00545846,0.00141346
4,1.38,5,20.5226,20.7218,-45.8974,41.6218,0.13072,-0.09842,0.068,51.68,2.29895,0.00170018,0.000959106,-0.000387374,0.00447147,0.00134262,0.0366628,0.0529521,-3.9e-05,-0.0104951,0.00882481,-0.0102347,-0.00238302,0.00455313,0.00295988,-0.00132072,-0.00415118,-0.00480861,0.00646475,0.00318014,-0.00626754,0.00194189
4,1.454,1,0.090893,0.301185,-66.3291,21.2012,0.06784,-0.03653,0.053,49.131,0.806342,0.00140405,0.000689784,-0.0182512,0.00948544,0.00155933,0.0311105,0.0354952,-0.0025015,-0.0077898,0.00694338,-0.00701103,-0.00305339,0.0038135,0.00176329,-0.00115625,-0.00359424,-0.00335156,0.00547742,0.00275995,-0.00511216,0.001048
4,1.454,2,-20.3299,20.7244,-86.7499,41.6244,0.00522,-0.0981,0.046,42.642,0.261661,0.000817739,0.00100525,0.00762984,0.00720387,-0.00173273,0.0310471,0.0280895,-0.0021999,-0.00432053,0.00801464,-0.00775487,-0.00118022,0.00267591,0.00204219,-0.00247968,-0.00344412,-0.00373502,0.00540215,0.00265073,-0.00437693,0.000800314
4,1.454,3,-20.3397,-20.1151,-86.7597,0.784867,0.0052,0.02475,0.057,52.839,1.15503,0.00141885,0.000523937,-0.035848,0.0137399,0.00231719,0.0313909,0.0282193,-0.00696762,-0.00580775,0.00490601,-0.00704724,-0.00194016,0.00247932,0.00181054,-0.00151338,-0.00375079,-0.0033339,0.00587111,0.00205367,-0.00477758,0.00161241
4,1.454,4,20.5127,-20.1182,-45.9073,0.781827,0.13003,0.02435,0.066,61.182,1.87129,0.00179761,0.000402758,-0.042002,0.0097046,0.00573328,0.0294062,0.0397537,-0.00406426,-0.0130163,0.00649857,-0.00809358,-0.000126795,0.00196138,0.00120916,-0.00176568,-0.0045116,-0.00238869,0.00501117,0.00250309,-0.00447511,0.00115883
4,1.454,5,20.5225,20.7219,-45.8975,41.6219,0.13072,-0.09842,0.056,51.912,1.88161,0.00138886,0.000775094,-0.00120449,0.00369962,0.00109278,0.0300475,0.0434265,-3.2e-05,-0.00860446,0.00723387,-0.0083909,-0.0019537,0.00373287,0.00242666,-0.0010828,-0.00340333,-0.00394233,0.00530012,0.00260724,-0.00513843,0.00159206
4,1.464,1,0.0908634,0.301193,-66.3291,21.2012,0.0678,0.10972,0.039,65.637,0.34601,0.00108824,-3.3e-05,-0.0324195,0.00871962,0.00576102,0.0123868,0.0179765,-0.00590247,-0.00480415,0.0042475,-0.00524074,-0.000283474,0.00163256,0.000831285,-0.00104838,-0.00192104,-0.00205395,0.00292923,0.00177452,-0.00229647,0.000455172
4,1.464,2,-20.3299,20.7244,-86.7499,41.6244,0.00565,0.04944,0.035,58.905,0.66692,0.0008637,0.000188734,-0.0253859,0.00824896,0.00235632,0.0170428,0.0155809,-0.00467154,-0.0032054,0.00275715,-0.00439988,-0.000948021,0.0015845,0.000648984,-0.00092821,-0.00252156,-0.0017462,0.0033444,0.00116386,-0.00252506,0.00101436
4,1.464,3,-20.3398,-20.1151,-86.7598,0.784866,0.00561,0.16964,0.038,63.954,-0.30436,0.00123195,-0.000431784,-0.0324606,0.0121705,0.00758389,0.0069135,0.015373,-0.00819441,-0.00297694,0.00311843,-0.00459848,-0.000748939,0.00085279,0.000793497,-0.00118066,-0.00121772,-0.00187462,0.00274097,0.00189511,-0.00288765,0.000735645
4,1.464,4,20.5127,-20.1182,-45.9073,0.781826,0.12943,0.16913,0.039,65.637,0.190588,0.00126017,-0.000519082,-0.0315886,0.00915342,0.00947939,0.00564642,0.0183701,-0.00770849,-0.00880589,0.00315397,-0.0041466,-0.000697687,0.00136467,0.00142926,-0.000871218,-0.00155515,-0.00209886,0.00276511,0.00164251,-0.00286601,0.00140555
4,1.464,5,20.5225,20.7219,-45.8975,41.6219,0.13033,0.04902,0.039,65.637,0.918293,0.000991467,1.3e-05,-0.0283755,0.00586574,0.00401883,0.015203,0.0212328,-0.0030907,-0.00713144,0.00388242,-0.00454592,4.3e-05,0.00103572,0.000275033,-0.000930643,-0.00227019,-0.0015127,0.00285984,0.00164885,-0.0027342,0.000427492
4,1.577,1,0.0905216,0.301283,-66.3295,21.2013,0.06769,0.24053,0.051,57.681,-0.671288,0.00216784,-0.00131058,-0.0296178,0.0192649,0.0190481,-0.00315334,0.0241255,-0.018858,-0.0100678,0.0038201,-0.00774432,-0.000718313,0.00165574,0.001565,-0.00185095,-0.00211693,-0.0023813,0.00490405,0.00213481,-0.00373166,0.000874753
4,1.577,2,-20.3304,20.7246,-86.7504,41.6246,0.00606,0.1817,0.055,62.205,-0.427196,0.00186147,-0.000736661,-0.0446503,0.0187006,0.0122062,0.008592,0.0228621,-0.0133259,-0.00460681,0.00419372,-0.00655631,-0.00104216,0.00119077,0.00124412,-0.0016825,-0.00173119,-0.00288502,0.00424962,0.00284573,-0.00462715,0.00136896
4,1.577,3,-20.3402,-20.1151,-86.7602,0.784851,0.00601,0.29895,0.053,59.943,-0.640854,0.00251759,-0.0018929,-0.000677122,0.0231798,0.0250557,-0.0169932,0.0227174,-0.0260967,-0.00508875,0.0042893,-0.00693546,-0.00162875,0.00153717,0.00111734,-0.00144128,-0.00252917,-0.0031622,0.00439264,0.00252598,-0.00419211,0.00110533
4,1.577,4,20.5124,-20.1182,-45.9076,0.781811,0.12872,0.29835,0.055,62.205,-1.01791,0.00247033,-0.00193462,0.0056628,0.0190794,0.0279263,-0.0198373,0.0222427,-0.0247448,-0.0173825,0.00363281,-0.00686513,-0.000341257,0.00163244,0.00121067,-0.0014604,-0.00210982,-0.00285293,0.0050582,0.00187136,-0.00361244,0.000911909
4,1.577,5,20.5222,20.7221,-45.8978,41.6221,0.12979,0.18118,0.056,63.336,0.19874,0.00198084,-0.000806875,-0.043233,0.0143329,0.0151357,0.00637728,0.0268782,-0.0124576,-0.0135887,0.0047908,-0.00602256,-0.000876163,0.00193037,0.00201364,-0.00139143,-0.00275055,-0.00296268,0.00434647,0.00225214,-0.00414041,0.0018639
4,1.683,1,0.0901873,0.301372,-66.3298,21.2014,0.2034,-0.0636,0.078,59.28,2.98252,0.00228621,0.000420881,-0.0292625,0.00298278,0.00897369,0.0341573,0.0604498,0.000404351,-0.0159605,0.00968984,-0.0082811,-0.000978937,0.0042872,0.00383512,-0.00254429,-0.00537834,-0.0038837,0.00547836,0.00293309,-0.00545517,0.00130895
4,1.683,2,-20.3308,20.7248,-86.7508,41.6248,0.14127,-0.12498,0.069,52.44,1.59444,0.00171968,0.000855245,0.0104273,0.0018889,0.000386128,0.0348402,0.0553045,0.00013972,-0.00989282,0.00892996,-0.0100459,-0.00204298,0.00452423,0.00274816,-0.00148398,-0.00500059,-0.00534978,0.00737104,0.00370594,-0.00622344,0.00163198
4,1.683,3,-20.3406,-20.1152,-86.7606,0.784836,0.14057,-0.00183,0.078,59.28,1.74688,0.00210256,0.000689935,-0.0421656,0.0100822,0.00659715,0.036294,0.0511759,-0.00281393,-0.0161533,0.00774812,-0.00963318,-0.000658498,0.00296067,0.00259034,-0.00183667,-0.00583627,-0.00334267,0.00599644,0.00245319,-0.00535443,0.00246565
4,1.683,4,20.5122,-20.1182,-45.9078,0.781796,0.26492,-0.00298,0.091,69.16,0.421288,0.00244591,-0.000269461,-0.0567124,0.00431115,0.0202995,0.0274624,0.0596592,0.000535472,-0.0226027,0.00905231,-0.00920789,2.4e-05,0.00430723,0.00216234,0.00041919,-0.00370564,-0.0032729,0.00758122,0.00292683,-0.00524289,0.00141446
4,1.683,5,20.522,20.7223,-45.898,41.6223,0.26624,-0.12585,0.081,61.56,1.99056,0.00297798,-1.5e-05,-0.0190639,-0.00611921,0.0124557,0.0291241,0.068842,0.0036482,-0.0153697,0.00975844,-0.00688484,-0.00131826,0.00371011,0.00314492,-0.00112498,-0.00567143,-0.00398891,0.00674066,0.00538099,-0.00587335,0.0013546
4,1.774,1,0.0898877,0.301452,-66.3301,21.2015,0.2034,-0.0636,0.064,59.328,2.44224,0.00185761,0.000334929,-0.0249329,0.00248033,0.00731144,0.0279969,0.0495812,0.000331335,-0.013085,0.00794309,-0.00678927,-0.00080257,0.00351485,0.00314423,-0.00208595,-0.00440942,-0.00318405,0.00449143,0.00240469,-0.00447241,0.00107314
4,1.774,2,-20.3312,20.725,-86.7512,41.625,0.14127,-0.12498,0.057,52.839,1.30397,0.00140402,0.000690538,0.00766363,0.00159424,0.000312684,0.0285504,0.0453562,0.000114422,-0.00811071,0.00732007,-0.00823614,-0.00167492,0.00370919,0.00225308,-0.00121665,-0.00409972,-0.00438601,0.00604314,0.00303832,-0.00510228,0.00133798
4,1.774,3,-20.341,-20.1152,-86.761,0.784823,0.14057,-0.00183,0.064,59.328,1.42923,0.00171418,0.000554026,-0.0355068,0.00826866,0.00538408,0.0297551,0.0419713,-0.00230701,-0.0132432,0.00635119,-0.00789776,-0.000539869,0.0024273,0.00212369,-0.0015058,-0.00478486,-0.00274049,0.00491618,0.00201125,-0.00438983,0.00202146
4,1.774,4,20.512,-20.1182,-45.908,0.781783,0.26492,-0.00298,0.075,69.525,0.342776,0.00199152,-0.000242266,-0.0475218,0.00353971,0.0165546,0.0225146,0.0489397,0.000438992,-0.0185304,0.00742046,-0.00754911,2e-05,0.00353127,0.0017728,0.000343653,-0.00303806,-0.00268329,0.00621546,0.00239956,-0.00429838,0.00115964
4,1.774,5,20.5218,20.7225,-45.8982,41.6225,0.26624,-0.12585,0.067,62.109,1.62901,0.00241464,-2e-05,-0.0166042,-0.00492978,0.0101444,0.0238639,0.0564683,0.00299041,-0.0126007,0.00799933,-0.00564455,-0.00108074,0.00304173,0.00257836,-0.000922328,-0.0046497,-0.0032703,0.00552632,0.0044116,-0.00481526,0.00111057
4,1.842,1,0.0896553,0.301513,-66.3303,21.2015,0.2035,0.08296,0.042,70.686,0.894346,0.00108155,-0.000336507,-0.0324118,0.00531543,0.00870938,0.0109003,0.0223852,-0.00317021,-0.0102115,0.00362035,-0.00412091,0.000297467,0.00160341,0.000847417,-6.6e-05,-0.00155694,-0.00260036,0.00308961,0.00145586,-0.00275809,0.000456383
4,1.842,2,-20.3315,20.7251,-86.7515,41.6251,0.14193,0.02293,0.038,63.954,0.761585,0.000944398,0.000141692,-0.0251364,0.00504632,0.00355568,0.0158395,0.0224665,-0.00211009,-0.00747054,0.00361195,-0.00447096,6e-06,0.00116186,0.000674429,-0.00098339,-0.00258052,-0.00149428,0.00263988,0.00125466,-0.00244114,0.000618483
4,1.842,3,-20.3413,-20.1152,-86.7613,0.784813,0.14099,0.14354,0.04,67.32,0.398681,0.0011939,-0.000422706,-0.0327197,0.00814906,0.00839011,0.00803778,0.0190508,-0.00629589,-0.00884727,0.00344845,-0.00440722,-0.000657073,0.00144984,0.00153699,-0.000718124,-0.00121503,-0.0024267,0.00262755,0.00197659,-0.00302285,0.00121651
4,1.842,4,20.5118,-20.1182,-45.9082,0.781773,0.26439,0.14207,0.041,69.003,0.919838,0.00118973,-0.000787718,-0.0295813,0.00468021,0.0138989,0.00382981,0.0209375,-0.00335646,-0.0141395,0.00304265,-0.00426389,-0.000555504,0.00170498,0.000688668,-0.000107403,-0.00188855,-0.00192367,0.00284298,0.00160523,-0.00200509,0.0011407
4,1.842,5,20.5216,20.7226,-45.8984,41.6226,0.26612,0.02171,0.043,72.369,1.03491,0.00104556,-0.000305623,-0.0306057,0.00249442,0.00980941,0.0113813,0.0260548,8.6e-05,-0.0109197,0.00393128,-0.00426735,-5.8e-05,0.00200946,0.000729009,0.000280558,-0.00162262,-0.00170131,0.00345212,0.00153741,-0.00255947,0.000755729
4,1.95,1,0.08927,0.301615,-66.3307,21.2016,0.20338,0.21345,0.052,58.812,-0.669324,0.0020931,-0.00133271,-0.0288268,0.0123876,0.0219906,-0.0031865,0.0257784,-0.0128722,-0.0212854,0.00330286,-0.00731255,-0.000604882,0.00176416,0.00122791,-0.000788487,-0.00233509,-0.00249933,0.00527505,0.00230164,-0.00332202,0.00125633
4,1.95,2,-20.332,20.7254,-86.752,41.6254,0.14241,0.1549,0.058,65.598,-0.309876,0.00186801,-0.000640956,-0.045774,0.0127392,0.0134901,0.0101923,0.027978,-0.0101679,-0.0137248,0.00492736,-0.00633936,-0.000872622,0.00214806,0.00245153,-0.00120774,-0.00200169,-0.0033538,0.00394143,0.00263964,-0.0043628,0.00205333
4,1.95,3,-20.3418,-20.1152,-86.7618,0.784796,0.14128,0.27268,0.051,57.681,-0.37038,0.00234068,-0.00152106,-0.00923041,0.0177164,0.0249138,-0.0136081,0.0231188,-0.0213887,-0.0178144,0.00448912,-0.00696037,-0.000565844,0.00199198,0.00128595,-0.00115693,-0.00182494,-0.00253188,0.00458211,0.00197066,-0.00357002,0.000952464
4,1.95,4,20.5116,-20.1182,-45.9084,0.781756,0.26361,0.27095,0.058,65.598,-1.89719,0.00257581,-0.00179494,0.0115995,0.00951071,0.03319,-0.0211789,0.0216768,-0.0152397,-0.0294435,0.00323134,-0.00725433,2e-05,0.00163072,0.00181281,-0.00126557,-0.00222336,-0.00300982,0.00480753,0.00275851,-0.00402449,0.000974732
4,1.95,5,20.5213,20.7228,-45.8987,41.6228,0.2657,0.1534,0.058,65.598,0.300303,0.00180846,-0.00128981,-0.0394834,0.00742312,0.0217254,0.00384514,0.0303646,-0.00560669,-0.021721,0.0045522,-0.00646988,-0.000780101,0.00239629,0.00108197,-0.000348647,-0.00291232,-0.00269863,0.00420266,0.00232023,-0.00304578,0.00169462
4,2.0,1,0.0890846,0.301665,-66.3309,21.2017,0.33864,-0.12921,0.076,70.452,1.89623,0.00255415,-0.000259715,-0.0318388,-0.00917516,0.0183119,0.0197716,0.0598159,0.0059946,-0.0136371,0.00687737,-0.00623944,-0.000567635,0.00272107,0.00202705,0.000802926,-0.00526684,-0.00361918,0.00568785,0.00185888,-0.00472056,0.00182788
4,2.0,2,-20.3322,20.7255,-86.7522,41.6255,0.27714,-0.19061,0.066,61.182,2.02271,0.00350858,-0.000402866,-0.000548789,-0.0102452,0.00770277,0.0188572,0.0600614,0.00488632,-0.010427,0.00725121,-0.00534542,-0.00091289,0.00319025,0.0015425,2.4e-05,-0.00496618,-0.00319722,0.00410144,0.00310669,-0.00464171,0.00160184
4,2.0,3,-20.3421,-20.1152,-86.7621,0.784788,0.27598,-0.06689,0.071,65.817,2.10508,0.00208627,0.000178027,-0.0340115,-0.000745442,0.0142929,0.0240291,0.0537379,0.00246958,-0.0158793,0.00736709,-0.00690621,-0.000228586,0.00304486,0.00253871,-0.000203624,-0.00380461,-0.00243539,0.00622265,0.00298331,-0.00364895,0.00148382
4,2.0,4,20.5114,-20.1183,-45.9086,0.781748,0.3994,-0.06855,0.087,80.649,1.83677,0.00210703,-0.00099401,-0.0520147,-0.00956816,0.0304183,0.0152383,0.0564235,0.0104066,-0.0186013,0.00692726,-0.00726753,0.000268099,0.00413861,0.00184035,4.5e-05,-0.00470983,-0.00431837,0.0047632,0.001933,-0.0052238,0.00159911
4,2.0,5,20.5212,20.7229,-45.8988,41.6229,0.40107,-0.19181,0.083,76.941,2.88624,0.00290867,-0.00121933,-0.0353218,-0.0177253,0.0231875,0.0106443,0.0666657,0.00929152,-0.0117521,0.00656956,-0.0052797,-0.000415401,0.00324136,0.00215232,-0.00058449,-0.00365065,-0.00374048,0.00536438,0.00226601,-0.00468475,0.00156598
4,2.125,1,0.0885998,0.301794,-66.3314,21.2018,0.33894,0.01811,0.047,79.101,1.17321,0.000900571,-0.00062072,-0.0330452,-0.000624255,0.0146261,0.00835939,0.0274504,0.00284031,-0.0127191,0.00378466,-0.00426257,-0.000401371,0.00206287,0.000655015,-0.000362895,-0.00178997,-0.00218407,0.0028415,0.00189676,-0.00273346,0.000917997
4,2.125,2,-20.3329,20.7258,-86.7529,41.6258,0.27806,-0.042,0.041,69.003,0.590762,0.00106406,-4e-05,-0.0240875,0.000569119,0.00853976,0.0127786,0.0288261,0.00119858,-0.00955662,0.00374392,-0.00397277,9.2e-05,0.00166989,0.00115567,6.7e-05,-0.00211951,-0.00139179,0.00364424,0.00133024,-0.00209177,0.000761697
4,2.125,3,-20.3427,-20.1152,-86.7627,0.784767,0.27643,0.07949,0.044,74.052,0.53118,0.00111545,-0.000624032,-0.033088,0.00304421,0.0123018,0.00782312,0.0236897,-0.000630505,-0.0126683,0.0030345,-0.00411914,-0.000220003,0.00212278,0.000433349,0.000157801,-0.00162376,-0.00183222,0.00293656,0.00174734,-0.00238576,0.00123271
4,2.125,4,20.5111,-20.1183,-45.9089,0.781727,0.39901,0.07729,0.045,75.735,0.714636,0.000963152,-0.00112723,-0.02807,-0.00252493,0.0207935,0.000576402,0.0230924,0.00491806,-0.0164874,0.00353434,-0.00352914,0.000556699,0.00151485,0.00107464,-0.000535895,-0.00197437,-0.00185186,0.00259527,0.00186604,-0.00258318,0.000480021
4,2.125,5,20.5209,20.7232,-45.8991,41.6232,0.40133,-0.04376,0.049,82.467,1.1841,0.000991342,-0.000709303,-0.0320549,-0.00476341,0.017418,0.00761183,0.0299201,0.00597903,-0.0112607,0.00381893,-0.00389661,-0.000100324,0.00212176,0.00108215,-3.8e-05,-0.00244586,-0.00236441,0.00247624,0.00133276,-0.00286955,0.000727208
4,2.3,1,0.087866,0.301989,-66.3321,21.202,0.34003,0.14753,0.058,65.598,0.0875493,0.00171738,-0.00160196,-0.0316497,0.00313395,0.0280526,-0.00173071,0.0296066,-0.000674467,-0.0264446,0.00391525,-0.00607105,0.00114111,0.00229814,0.00183069,-0.000729908,-0.00312477,-0.00305169,0.00409983,0.00261107,-0.00363305,0.000841163
4,2.3,2,-20.3338,20.7262,-86.7538,41.6262,0.27979,0.08886,0.064,72.384,1.06881,0.0017033,-0.000938192,-0.0467511,0.00477935,0.019213,0.0105158,0.0345793,-0.00103323,-0.0193899,0.00427895,-0.00601085,-0.000298593,0.00306009,0.000591861,9.6e-05,-0.0026398,-0.00270672,0.00431666,0.00271062,-0.00352692,0.00186323
4,2.3,3,-20.3436,-20.1153,-86.7636,0.784735,0.27776,0.2078,0.052,58.812,-1.03389,0.00199925,-0.00165945,-0.0206239,0.00787609,0.027064,-0.00719448,0.026197,-0.00895374,-0.0264585,0.00464389,-0.00689518,-0.000164912,0.00196193,0.00123154,-0.000792921,-0.00288954,-0.00340275,0.00381572,0.00281764,-0.00343378,0.000638637
4,2.3,4,20.5106,-20.1183,-45.9094,0.781695,0.39939,0.20514,0.063,71.253,-1.75025,0.00211219,-0.00177937,0.0100689,-0.00238362,0.0406215,-0.0194776,0.0205012,-0.000561139,-0.0363213,0.00390728,-0.00583511,0.001155,0.00316702,0.00283798,0.000218111,-0.00234486,-0.0038296,0.00452896,0.00242288,-0.00408304,0.00100774
4,2.3,5,20.5204,20.7236,-45.8996,41.6236,0.40227,0.0866,0.064,72.384,0.182667,0.0015084,-0.00180569,-0.036757,-0.00360051,0.0319724,-0.00043797,0.033123,0.00696148,-0.0252738,0.00518352,-0.00509895,0.000890051,0.00208611,0.00179047,-0.000792586,-0.00277524,-0.00272914,0.00384755,0.00281954,-0.0038308,0.000694715
5,0.48,1,0.0842802,0.349921,-66.8357,-27.9301,-0.06784,-0.03653,0.047,40.843,1.69117,0.00108228,0.00114668,-0.0204661,0.0126437,-0.00233749,0.0319881,0.0212015,-0.00314263,-0.00223793,0.00781445,-0.00807233,-0.00154044,0.00254258,0.00101798,-0.00225223,-0.00384634,-0.00314644,0.0050412,0.00303917,-0.00522981,0.00234917
