sca,wavelength,field_point,local_x,local_y,global_x,global_y,axis_local_angle_x,axis_local_angle_y,wfe_rms_waves,wfe_pv_waves,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22
5,0.8,2,-21.2188,21.5779,-88.1388,-6.70212,-0.26612,0.02171,0.097,77.6,-0.374518,-0.00155524,-0.00175801,-0.0797662,0.0165526,-0.0156005,-0.00512629,-0.0557671,-0.000185391,-0.000904543,0.00240221,0.000998541,-0.00236471,0.0108636,0.00166433,0.0048147,-0.000354527,-0.00657703,0.000661728,-0.0124594,0.000697968,0.00170242
5,0.8,3,-21.3048,-19.7565,-88.2248,-48.0365,-0.26439,0.14207,0.107,85.6,-0.534069,-0.00115178,-0.0039273,-0.101115,-0.0107751,-0.00852866,-0.0199495,-0.0457609,-0.0111478,0.0100138,0.000047,0.00105228,-0.00239216,0.0123338,0.00246297,0.00476648,0.000925528,-0.00715423,-0.000112968,-0.0113635,-0.000389559,0.000706091
5,0.8,4,20.0169,-19.6495,-46.9031,-47.9295,-0.14099,0.14354,0.122,97.6,-0.529875,-0.00131025,-0.00123033,-0.0860037,-0.0148816,-0.0801105,-0.0091187,-0.0366734,-0.0199807,0.000963087,0.000140739,0.00101132,-0.0021531,0.0108544,0.00404394,0.00650896,0.000457804,-0.00650065,0.00200138,-0.011946,0.000877318,0.00271184
5,0.8,5,20.0625,21.6666,-46.8575,-6.61342,-0.14193,0.02293,0.11,88,0.0339963,-0.000975992,0.000285004,-0.0602923,-0.000782597,-0.0820086,0.00190179,-0.0423229,-0.00853791,-0.0035542,0.00303945,0.000302257,-0.0023301,0.0102874,0.00337733,0.00548794,0.000469585,-0.00650926,0.00129287,-0.00988166,0.000394338,0.00139892
5,1,1,-0.61836,0.368945,-67.5384,-27.9111,-0.2035,0.08296,0.097,97,0.723357,-0.00175247,-0.000093,-0.0621952,-0.049296,-0.047092,-0.0027626,-0.0368487,-0.0077039,0.00258699,0.00198437,0.00115411,-0.0019934,0.00999452,0.00261951,0.00480429,0.000614219,-0.00516146,0.000002,-0.00869147,0.000720803,0.00116213
5,1,2,-21.2367,20.972,-88.1567,-7.30802,-0.26612,0.02171,0.086,86,-0.207194,-0.00156338,-0.000086,-0.0638391,-0.0433862,-0.00560108,-0.00158192,-0.0447846,-0.000253937,-0.000582841,0.00191914,0.000789388,-0.00184914,0.00869503,0.00134087,0.0038582,-0.000284732,-0.00525635,0.000527043,-0.00995916,0.000543231,0.00135114
5,1,3,-21.3275,-20.3845,-88.2475,-48.6645,-0.26439,0.14207,0.102,102,-0.275184,-0.00240185,-0.00131063,-0.069448,-0.0629478,-0.0249853,-0.013143,-0.0368149,-0.00908106,0.00813134,0.000028,0.000857974,-0.00187699,0.00985733,0.00197871,0.00381093,0.000740679,-0.00571715,-0.000088,-0.00907957,-0.000334559,0.000555798
5,1,4,20.0046,-20.273,-46.9154,-48.553,-0.14099,0.14354,0.111,111,-0.256104,-0.00177249,0.000213101,-0.0566855,-0.040669,-0.0811187,-0.00458711,-0.0294466,-0.0161324,0.000832542,0.000099,0.000822371,-0.00170002,0.00867824,0.00324009,0.0052079,0.000361736,-0.00519759,0.00159583,-0.00955083,0.000682137,0.00215979
5,1,5,20.0527,21.0651,-46.8673,-7.21491,-0.14193,0.02293,0.087,87,0.128101,-0.000674301,0.000925603,-0.0477179,-0.0305792,-0.0578969,0.00393069,-0.0339509,-0.00691069,-0.00276659,0.00243055,0.000231384,-0.00184207,0.00823341,0.00270462,0.00439309,0.000373285,-0.00519939,0.00103234,-0.0079029,0.000297996,0.00111073
5,1.2,1,-0.627842,-0.00569844,-67.5478,-28.2857,-0.2035,0.08296,0.094,112.8,0.673509,-0.00185073,0.00036523,-0.0485954,-0.0626549,-0.042095,-0.000980732,-0.0307853,-0.00647811,0.0022034,0.00165206,0.000967113,-0.00164289,0.00832896,0.00219082,0.00400044,0.000509191,-0.00430243,-0.000003,-0.0072402,0.000586766,0.000966993
5,1.2,2,-21.2476,20.602,-88.1676,-7.67801,-0.26612,0.02171,0.09,108,-0.124183,-0.00151813,0.000527525,-0.0531292,-0.0649245,-0.00136648,-0.000036,-0.0374061,-0.00025345,-0.000408223,0.00159769,0.000650711,-0.00152035,0.00724654,0.00111835,0.00321908,-0.000239839,-0.00437374,0.000441868,-0.00830002,0.000450233,0.00112002
5,1.2,3,-21.3413,-20.7679,-88.2613,-49.0479,-0.26439,0.14207,0.104,124.8,-0.151539,-0.00277047,-0.000155141,-0.0519929,-0.0800356,-0.0302352,-0.00951952,-0.0307793,-0.00764688,0.00683762,0.000017,0.00072141,-0.0015401,0.00821139,0.00165571,0.00317798,0.000612613,-0.00476258,-0.000077,-0.0075652,-0.000288082,0.000456151
5,1.2,4,19.9972,-20.6538,-46.9228,-48.9338,-0.14099,0.14354,0.103,123.6,-0.136509,-0.00186713,0.000817974,-0.0410058,-0.0485014,-0.0764222,-0.0024393,-0.024597,-0.0135059,0.000730943,0.000079,0.000687449,-0.00141175,0.00722517,0.0027104,0.00433765,0.000300032,-0.00432581,0.00133191,-0.00795516,0.000551999,0.00180272
5,1.2,5,20.0468,20.6978,-46.8732,-7.58225,-0.14193,0.02293,0.077,92.4,0.158645,-0.000519078,0.00113709,-0.0394153,-0.0406998,-0.0445042,0.00450272,-0.0283402,-0.00579136,-0.0022685,0.0020264,0.000188112,-0.00152466,0.00686291,0.00225874,0.00366152,0.000308367,-0.0043325,0.00085951,-0.00658201,0.000238221,0.000924041
5,1.4,1,-0.634813,-0.28362,-67.5548,-28.5636,-0.2035,0.08296,0.09,126,0.623002,-0.00190275,0.000548326,-0.0395755,-0.0674083,-0.0379746,0.000005,-0.0264297,-0.00557824,0.00192131,0.00141248,0.000827489,-0.00140165,0.00714025,0.00187778,0.00343345,0.000437493,-0.00368738,0.000002,-0.00620728,0.000497284,0.00082249
5,1.4,2,-21.2555,20.3275,-88.1755,-7.95248,-0.26612,0.02171,0.091,127.4,-0.075624,-0.00141706,0.00086715,-0.0454597,-0.0739206,0.000841815,0.000786681,-0.0321185,-0.000241837,-0.000301229,0.00136997,0.000555031,-0.00128859,0.00621071,0.000962871,0.00276004,-0.000206878,-0.00374743,0.000377487,-0.00711112,0.000380499,0.000958066
5,1.4,3,-21.3514,-21.0524,-88.2714,-49.3324,-0.26439,0.14207,0.104,145.6,-0.0787899,-0.00288259,0.000397592,-0.0408007,-0.0861149,-0.0319746,-0.00724119,-0.0264527,-0.0065915,0.00590158,0.000013,0.000625043,-0.00130812,0.00703415,0.00141915,0.002719,0.000526788,-0.00408081,-0.00006,-0.00647811,-0.000251937,0.000391445
5,1.4,4,19.9917,-20.9362,-46.9283,-49.2162,-0.14099,0.14354,0.096,134.4,-0.0622688,-0.00184512,0.00110849,-0.0311673,-0.0508471,-0.0711778,-0.00120851,-0.0211202,-0.0116108,0.000649722,0.000066,0.000593226,-0.00120528,0.00618812,0.0023257,0.00371595,0.000256985,-0.00370523,0.00114258,-0.00681661,0.000466815,0.00154456
5,1.4,5,20.0424,20.4252,-46.8776,-7.85477,-0.14193,0.02293,0.07,98,0.169562,-0.000428331,0.00119377,-0.0335305,-0.0445504,-0.0358434,0.00464261,-0.0243212,-0.00497819,-0.00191969,0.00173795,0.000159158,-0.00130024,0.00588279,0.00193886,0.00313934,0.000264218,-0.00371298,0.000737386,-0.00564263,0.000196944,0.000789019
5,1.6,1,-0.640724,-0.521182,-67.5607,-28.8012,-0.2035,0.08296,0.087,139.2,0.579095,-0.00184266,0.000701472,-0.0330561,-0.0692173,-0.0346884,0.000636789,-0.0231614,-0.00489954,0.00170762,0.00123514,0.000723797,-0.00121818,0.00624672,0.0016456,0.00300396,0.000382307,-0.00322479,0.000001,-0.00542922,0.000430081,0.000718189
5,1.6,2,-21.2623,20.0929,-88.1823,-8.18708,-0.26612,0.02171,0.091,145.6,-0.0436207,-0.00133322,0.0011112,-0.039696,-0.0783345,0.00218846,0.00130173,-0.0281467,-0.000225768,-0.000224064,0.00120037,0.000482713,-0.00111792,0.00543201,0.000846252,0.00241452,-0.000181381,-0.00327595,0.00033036,-0.00622022,0.00032752,0.000838892
5,1.6,3,-21.36,-21.2954,-88.28,-49.5754,-0.26439,0.14207,0.103,164.8,-0.0314905,-0.0028987,0.000788236,-0.0328765,-0.0884297,-0.0325564,-0.00565226,-0.0231931,-0.0057972,0.00519418,0.000009,0.000549927,-0.00113322,0.00615219,0.00124454,0.00238026,0.000457958,-0.00357099,-0.000053,-0.00566666,-0.000223486,0.000339909
5,1.6,4,19.987,-21.1776,-46.933,-49.4576,-0.14099,0.14354,0.09,144,-0.0134522,-0.0018055,0.00127907,-0.0242849,-0.0514172,-0.066562,-0.000397218,-0.0185063,-0.0101825,0.000585426,0.000055,0.000522466,-0.00104912,0.00541064,0.00203649,0.00325124,0.000223592,-0.003241,0.000999291,-0.0059632,0.000404394,0.00134882
5,1.6,5,20.0387,20.1923,-46.8813,-8.08773,-0.14193,0.02293,0.065,104,0.173336,-0.00034787,0.00123627,-0.0291297,-0.0462045,-0.0296877,0.00465071,-0.0213023,-0.0043631,-0.00166114,0.0015202,0.000137049,-0.00113406,0.00514718,0.00169853,0.00274836,0.000231743,-0.00324902,0.000645584,-0.00493612,0.000167705,0.000687086
5,1.8,1,-0.646258,-0.744953,-67.5663,-29.025,-0.2035,0.08296,0.085,153,0.543965,-0.00180979,0.00076926,-0.0280524,-0.070086,-0.032091,0.00109673,-0.0206162,-0.00436818,0.00153885,0.00109807,0.00064303,-0.00107505,0.00554974,0.00146389,0.00267111,0.000339677,-0.00286689,0.000002,-0.00482448,0.000377042,0.000638688
5,1.8,2,-21.2686,19.8719,-88.1886,-8.40806,-0.26612,0.02171,0.091,163.8,-0.0189597,-0.00127536,0.00122597,-0.0352066,-0.0810548,0.00312069,0.00167314,-0.0250503,-0.000206503,-0.000167506,0.00106545,0.000425461,-0.000988346,0.00483008,0.00075182,0.00215004,-0.000159933,-0.00291155,0.000297614,-0.00553127,0.000289009,0.000740936
5,1.8,3,-21.368,-21.5244,-88.288,-49.8044,-0.26439,0.14207,0.102,183.6,0.00355093,-0.0028807,0.00107397,-0.0268463,-0.0895432,-0.0328066,-0.00445035,-0.0206567,-0.00517406,0.00464497,0.000007,0.000490473,-0.000999154,0.00546456,0.00110844,0.0021154,0.000404921,-0.00317241,-0.000046,-0.00503577,-0.000202741,0.000302295
5,1.8,4,19.9826,-21.4051,-46.9374,-49.6851,-0.14099,0.14354,0.086,154.8,0.0225946,-0.00176175,0.00139479,-0.0190742,-0.0514963,-0.0627801,0.000199516,-0.0164718,-0.00906771,0.000534707,0.000046,0.000466756,-0.000928007,0.00480605,0.00181161,0.00288983,0.000197994,-0.00288014,0.000888485,-0.00529922,0.000355749,0.00119832
5,1.8,5,20.0353,19.9728,-46.8847,-8.30718,-0.14193,0.02293,0.062,111.6,0.175302,-0.000289247,0.00124679,-0.0256998,-0.0471113,-0.0250213,0.00462607,-0.0189544,-0.00388292,-0.00145979,0.00135195,0.000120203,-0.00100361,0.00457417,0.00151126,0.002443,0.000205288,-0.00288729,0.000573325,-0.00438692,0.000145729,0.00060969
6,0.75,1,-0.6789,0.651902,-68.0989,-72.4081,-0.20338,0.21345,0.122,91.5,-1.35482,0.00125956,-0.00729206,-0.117695,0.00218835,-0.0215338,-0.0337844,-0.0383444,-0.025445,0.0130552,-0.00104327,0.000009,-0.00203305,0.0142417,0.00347596,0.00647125,0.000283431,-0.00648135,0.00172452,-0.0121592,0.000466707,0.000812649
6,0.75,2,-21.3076,21.3064,-88.7276,-51.7536,-0.2657,0.1534,0.121,90.75,0.0983976,-0.00005,-0.00585999,-0.115979,0.0156381,0.00381688,-0.0256415,-0.0474148,-0.0131258,0.0119477,0.000266349,0.000886587,-0.00280548,0.0133707,0.00224403,0.00518656,0.00027202,-0.00723578,0.000169357,-0.0129807,-0.000369071,0.000370348
6,0.75,3,-21.4117,-20.1814,-88.8317,-93.2414,-0.26361,0.27095,0.153,114.75,-5.22347,0.00462025,-0.0152098,-0.132018,0.0255487,0.0607431,-0.0617678,-0.0337758,-0.028961,0.0225281,-0.0012123,0.000544913,-0.00277284,0.0148126,0.00369198,0.00604501,-0.000190911,-0.00620312,0.000891803,-0.0127013,-0.000128155,0.00042861
6,0.75,4,19.9508,-20.0515,-47.4692,-93.1115,-0.14128,0.27268,0.133,99.75,-4.8586,-0.000176857,-0.00807255,-0.123471,-0.00312992,-0.0234224,-0.047871,-0.0310281,-0.0403469,0.00882218,-0.00109194,0.00118319,-0.000802816,0.0126714,0.00491094,0.00682362,0.000283687,-0.00644722,0.00239358,-0.0124264,0.000064,0.00136558
6,0.75,5,20.0099,21.4166,-47.4101,-51.6434,-0.14241,0.1549,0.127,95.25,-0.796228,-0.000857017,-0.00234218,-0.100418,-0.00201148,-0.0743072,-0.0138329,-0.0387157,-0.022281,0.00212261,0.000388933,0.00130392,-0.0028501,0.0112452,0.00479041,0.00682618,0.000266323,-0.00713394,0.0019773,-0.0124418,0.00099422,0.00204678
6,0.8,1,-0.686357,0.411875,-68.1064,-72.6481,-0.20338,0.21345,0.113,90.4,-1.18563,0.000428767,-0.00557981,-0.101924,-0.0169714,-0.034822,-0.030288,-0.0360249,-0.0239499,0.0122727,-0.000987771,0.000018,-0.00188717,0.0133578,0.00326032,0.00606842,0.000260172,-0.00607901,0.0016137,-0.011402,0.00043186,0.000759679
6,0.8,2,-21.3164,21.0706,-88.7364,-51.9894,-0.2657,0.1534,0.108,86.4,0.164022,-0.000863224,-0.00451898,-0.102954,-0.010807,-0.00587143,-0.0227103,-0.0445484,-0.0123908,0.0112583,0.000244741,0.000836789,-0.00261067,0.0125314,0.0021059,0.00486236,0.000251091,-0.00677801,0.000158206,-0.0121688,-0.000357914,0.000346887
6,0.8,3,-21.4224,-20.4284,-88.8424,-93.4884,-0.26361,0.27095,0.128,102.4,-4.82316,0.00300151,-0.0120558,-0.113326,-0.000131155,0.0366641,-0.0564024,-0.0317626,-0.0272649,0.0211644,-0.00115518,0.00052309,-0.00257561,0.0138859,0.00346694,0.00567446,-0.000186985,-0.00581777,0.00083151,-0.0119105,-0.000127542,0.000389616
6,0.8,4,19.945,-20.2967,-47.475,-93.3567,-0.14128,0.27268,0.122,97.6,-4.46125,-0.000688793,-0.00616289,-0.104724,-0.0156146,-0.0418139,-0.0436475,-0.0292207,-0.03774,0.00854577,-0.000892599,0.000936348,-0.000605528,0.0119788,0.00430178,0.00634649,0.000106977,-0.00586634,0.00237204,-0.0120034,0.000055,0.00133169
6,0.8,5,20.0052,21.1826,-47.4148,-51.8774,-0.14241,0.1549,0.122,97.6,-0.666326,-0.001142,-0.00156219,-0.0880407,-0.015444,-0.0785685,-0.0116873,-0.0363538,-0.0209578,0.00201521,0.000359891,0.00123506,-0.00266486,0.0105399,0.00448763,0.00639438,0.000248079,-0.00669008,0.00185853,-0.0116592,0.000927156,0.0019184
6,1,1,-0.706241,-0.23014,-68.1262,-73.2901,-0.20338,0.21345,0.108,108,-0.76852,-0.0014422,-0.00171554,-0.0634352,-0.0542104,-0.0594061,-0.0212569,-0.028987,-0.0193463,0.00990147,-0.000806412,0.000035,-0.00148556,0.0106694,0.00262084,0.00485642,0.000202575,-0.00486112,0.00128836,-0.00910399,0.000324127,0.000606079
6,1,2,-21.3397,20.4401,-88.7597,-52.6199,-0.2657,0.1534,0.102,102,0.286714,-0.00238728,-0.0015458,-0.0698918,-0.0630394,-0.0251879,-0.0153178,-0.0358458,-0.0100867,0.00912738,0.000184246,0.000682518,-0.00205149,0.0100128,0.00169751,0.00388987,0.000198827,-0.00541495,0.000123288,-0.00972561,-0.000310486,0.000275959
6,1,3,-21.4508,-21.089,-88.8708,-94.149,-0.26361,0.27095,0.099,99,-3.70217,-0.00060391,-0.00484107,-0.0681992,-0.0515498,-0.0142961,-0.0418696,-0.0256506,-0.0220322,0.0170571,-0.00093597,0.000440076,-0.00204084,0.0110788,0.00280266,0.00452883,-0.000143355,-0.00463456,0.000663827,-0.00952482,-0.000139738,0.000318821
6,1,4,19.9297,-20.9527,-47.4903,-94.0127,-0.14128,0.27268,0.114,114,-3.35567,-0.00166813,-0.00196795,-0.0604774,-0.039909,-0.075664,-0.0317774,-0.0234989,-0.0303917,0.00689156,-0.000739323,0.000779368,-0.000465546,0.00956105,0.00344388,0.0050768,0.000084,-0.00469245,0.00189578,-0.0095921,0.000019,0.00105724
6,1,5,19.9925,20.5566,-47.4275,-52.5034,-0.14241,0.1549,0.112,112,-0.360625,-0.00168038,0.000099,-0.0572792,-0.0413024,-0.0821726,-0.00661229,-0.0291904,-0.0169183,0.00167055,0.000271447,0.00100229,-0.00210687,0.00842863,0.00359744,0.00511883,0.000189533,-0.00535298,0.00148318,-0.00932106,0.000722116,0.00152317
6,1.2,1,-0.718293,-0.622153,-68.1383,-73.6822,-0.20338,0.21345,0.108,129.6,-0.548299,-0.0020623,-0.000021,-0.0436049,-0.0657989,-0.0657036,-0.0161956,-0.0242417,-0.0162073,0.00829743,-0.000679784,0.000039,-0.00122417,0.0088825,0.00218923,0.00404649,0.000167713,-0.00404684,0.00107269,-0.00758264,0.00025698,0.00050336
6,1.2,2,-21.3538,20.0551,-88.7738,-53.0049,-0.2657,0.1534,0.105,126,0.319789,-0.00283308,-0.00027785,-0.0518405,-0.0801489,-0.0315843,-0.0113116,-0.0299771,-0.00848368,0.0076676,0.000148895,0.000576123,-0.0016902,0.00833698,0.00142027,0.0032406,0.000163417,-0.00451055,0.000102928,-0.00809877,-0.000268623,0.000228478
6,1.2,3,-21.468,-21.4923,-88.888,-94.5523,-0.26361,0.27095,0.099,118.8,-3.00526,-0.00203736,-0.00158796,-0.0453702,-0.0690572,-0.034249,-0.0332449,-0.0214915,-0.0184601,0.0142678,-0.000792319,0.000382724,-0.00168294,0.00921933,0.00234148,0.00377272,-0.00012475,-0.0038628,0.000555062,-0.00792774,-0.000128058,0.000265128
6,1.2,4,19.9204,-21.3532,-47.4996,-94.4132,-0.14128,0.27268,0.111,133.2,-2.68683,-0.00200371,-0.000154909,-0.0385088,-0.0471707,-0.0846518,-0.0248853,-0.0196429,-0.0254099,0.00577068,-0.000630587,0.000670629,-0.000377315,0.00794792,0.00287186,0.00423167,0.000065,-0.00391115,0.00158713,-0.0079897,-0.000003,0.00087337
6,1.2,5,19.9848,20.1743,-47.4352,-52.8857,-0.14241,0.1549,0.105,126,-0.211571,-0.00182686,0.000741407,-0.0409828,-0.0491154,-0.0784579,-0.0041133,-0.0243803,-0.0141668,0.00142374,0.000218726,0.000842506,-0.00174254,0.00701986,0.00300099,0.00426678,0.000153856,-0.00446022,0.00123425,-0.00776482,0.000592095,0.00126397
6,1.4,1,-0.727157,-0.912907,-68.1472,-73.9729,-0.20338,0.21345,0.105,147,-0.408882,-0.00227164,0.000794875,-0.0314792,-0.0694891,-0.0666764,-0.0129099,-0.020833,-0.0139431,0.00714373,-0.000588932,0.000044,-0.00103981,0.00760387,0.00187852,0.0034679,0.000146825,-0.00346458,0.000915753,-0.00649605,0.000213021,0.00042571
6,1.4,2,-21.3642,19.7695,-88.7842,-53.2905,-0.2657,0.1534,0.105,147,0.325452,-0.00296683,0.000426871,-0.0403425,-0.0862341,-0.0338812,-0.00876684,-0.0257634,-0.00731358,0.00661119,0.000126091,0.000500518,-0.00143945,0.00713989,0.00121964,0.00277537,0.000140742,-0.0038667,0.000091,-0.00693509,-0.000235151,0.00019598
6,1.4,3,-21.4806,-21.7914,-88.9006,-94.8514,-0.26361,0.27095,0.1,140,-2.52497,-0.0026824,0.000214137,-0.0315921,-0.0757531,-0.0436229,-0.0274452,-0.018494,-0.0158831,0.0122663,-0.000686702,0.000337735,-0.00142786,0.00789408,0.00201239,0.00323234,-0.000110654,-0.00330971,0.000474897,-0.00679012,-0.000117623,0.000223839
6,1.4,4,19.9135,-21.6503,-47.5065,-94.7103,-0.14128,0.27268,0.108,151.2,-2.23259,-0.002077,0.000800658,-0.0254333,-0.0492656,-0.0863467,-0.020314,-0.0168738,-0.0218336,0.00496818,-0.000546281,0.000586379,-0.000320091,0.00680313,0.00246085,0.00362897,0.00005,-0.00334904,0.00135818,-0.00684644,-0.000014,0.000750037
6,1.4,5,19.9792,19.8907,-47.4408,-53.1693,-0.14241,0.1549,0.098,137.2,-0.125374,-0.00184538,0.00109927,-0.030815,-0.0514308,-0.0736609,-0.00263389,-0.0209333,-0.0121801,0.00124287,0.000184278,0.000725589,-0.00148683,0.00601301,0.00257507,0.00365688,0.000130098,-0.00382102,0.00105766,-0.00665423,0.000500599,0.00108219
6,1.6,1,-0.734674,-1.16139,-68.1547,-74.2214,-0.20338,0.21345,0.103,164.8,-0.313266,-0.00237718,0.00131749,-0.0231182,-0.0705822,-0.0661251,-0.0105664,-0.0182754,-0.0122305,0.00626896,-0.000514848,0.000048,-0.000906021,0.00665096,0.00164111,0.00302882,0.000131493,-0.00303457,0.000802802,-0.00568282,0.000188019,0.000376799
6,1.6,2,-21.373,19.5254,-88.793,-53.5346,-0.2657,0.1534,0.103,164.8,0.323838,-0.00299549,0.0008488,-0.0322314,-0.0885503,-0.034783,-0.00697689,-0.0225924,-0.00642771,0.00581838,0.000107341,0.00044355,-0.00124963,0.0062426,0.00106904,0.00242808,0.000121734,-0.0033798,0.000081,-0.0060646,-0.000214846,0.000168089
6,1.6,3,-21.4913,-22.0469,-88.9113,-95.1069,-0.26361,0.27095,0.101,161.6,-2.1711,-0.00300227,0.00138024,-0.0221788,-0.0786505,-0.0488767,-0.0232283,-0.0162356,-0.0139377,0.0107572,-0.000606135,0.000304768,-0.00123718,0.00690468,0.00176249,0.00282851,-0.000100265,-0.00289823,0.000416517,-0.00594196,-0.000103585,0.000194454
6,1.6,4,19.9077,-21.9041,-47.5123,-94.9641,-0.14128,0.27268,0.105,168,-1.90129,-0.00207742,0.00143099,-0.0165849,-0.0497028,-0.0858992,-0.0170077,-0.0147958,-0.0191392,0.00436434,-0.000482755,0.000519472,-0.000275752,0.00594519,0.00215438,0.00317358,0.000045,-0.00292751,0.00118844,-0.00598786,-0.000019,0.00065553
6,1.6,5,19.9744,19.6483,-47.4456,-53.4117,-0.14241,0.1549,0.093,148.8,-0.067766,-0.00182498,0.00131867,-0.0237251,-0.0519727,-0.069285,-0.00163581,-0.0183455,-0.0106799,0.00110245,0.000158901,0.000638867,-0.00129628,0.00525806,0.00225324,0.0031975,0.000113408,-0.00334436,0.000927122,-0.00582072,0.00043599,0.000947252
6,1.8,1,-0.741715,-1.39543,-68.1617,-74.4554,-0.20338,0.21345,0.101,181.8,-0.240722,-0.00244614,0.00171157,-0.0168405,-0.0709142,-0.0653254,-0.0087843,-0.0162784,-0.0108956,0.00559213,-0.000460435,0.000047,-0.000799868,0.00590616,0.00146067,0.00269211,0.000115613,-0.00269595,0.000714236,-0.00504932,0.000161669,0.000334545
6,1.8,2,-21.3812,19.2956,-88.8012,-53.7644,-0.2657,0.1534,0.102,183.6,0.32054,-0.00299528,0.00116169,-0.0260687,-0.0896627,-0.035254,-0.00561987,-0.0201232,-0.00573607,0.00519895,0.000094,0.000396542,-0.00110306,0.00554427,0.000952999,0.00215796,0.000107454,-0.00300321,0.000072,-0.00538823,-0.000194951,0.000149334
6,1.8,3,-21.5013,-22.2876,-88.9213,-95.3476,-0.26361,0.27095,0.102,183.6,-1.89777,-0.00328695,0.0022088,-0.0151323,-0.0802541,-0.0524388,-0.0199856,-0.0144775,-0.0124204,0.00958631,-0.000542297,0.000277564,-0.00109274,0.00612943,0.00156902,0.00251333,-0.00009,-0.00257522,0.000370042,-0.00527909,-0.000096,0.000171586
6,1.8,4,19.9022,-22.1432,-47.5178,-95.2032,-0.14128,0.27268,0.103,185.4,-1.64568,-0.00205749,0.00186775,-0.00998723,-0.0496965,-0.0850398,-0.014474,-0.0131775,-0.0170364,0.00389167,-0.000430687,0.000467262,-0.000243745,0.00527661,0.00191539,0.00281959,0.000041,-0.00260252,0.00105915,-0.00532084,-0.000021,0.000585462
6,1.8,5,19.9698,19.42,-47.4502,-53.64,-0.14241,0.1549,0.088,158.4,-0.0244664,-0.00179203,0.00144567,-0.0183697,-0.0520265,-0.0656617,-0.000894081,-0.0163293,-0.00951057,0.000994375,0.000139395,0.000570221,-0.00114756,0.00467024,0.00200393,0.00284211,0.000099,-0.00297185,0.000824515,-0.00517269,0.000383584,0.000841119
7,0.75,1,-0.947774,1.68328,-111.648,43.8833,-0.33864,-0.12921,0.199,149.25,1.26593,-0.00554902,-0.0140047,-0.0658469,0.170949,0.00617245,-0.0129801,-0.0779222,0.00915362,-0.0143297,0.00389614,0.00283472,-0.00324879,0.0110717,0.000021,0.00589363,-0.000068,-0.00713735,-0.000217326,-0.013052,0.00158855,0.00125076
7,0.75,2,-21.5914,22.1768,-132.291,64.3768,-0.40107,-0.19181,0.303,227.25,2.40623,-0.0128661,-0.0223498,-0.0675712,0.280992,0.0312369,-0.0207797,-0.0868615,0.0154975,-0.0241652,0.00443086,0.0011039,-0.00389231,0.0106915,-0.000403146,0.00519966,0.000018,-0.00567683,0.00108541,-0.0149589,0.0019667,0.00123235
7,0.75,3,-21.6536,-18.9774,-132.354,23.2226,-0.3994,-0.06855,0.229,171.75,1.51758,-0.0015269,-0.0129101,-0.091409,0.180347,0.0799529,-0.0179603,-0.0740686,0.0175855,-0.00985379,0.0008818,0.00190106,-0.00321557,0.0129675,0.000396879,0.00561977,0.000267422,-0.00635615,0.00113264,-0.0122609,0.000939472,0.00203863
7,0.75,4,19.6781,-18.8383,-91.0219,23.3617,-0.27598,-0.06689,0.133,99.75,0.892421,-0.00316249,-0.00526128,-0.0661306,0.088913,-0.0259932,-0.0068315,-0.0674985,0.00310761,-0.00726616,0.00112699,0.00190381,-0.00263331,0.0107383,0.00350738,0.00622692,0.000120302,-0.00653198,0.0014392,-0.0137909,-0.000015,0.0016403
7,0.75,5,19.7253,22.2958,-90.9747,64.4958,-0.27714,-0.19061,0.196,147,0.0222224,-0.00426617,-0.0110124,-0.0395395,0.162581,-0.0657793,-0.0116413,-0.0745963,0.00285138,-0.0145714,0.00295731,0.00185171,-0.00228146,0.0110171,0.00137721,0.00484663,0.000344905,-0.00678515,0.000759585,-0.0127043,0.00146603,0.00327226
7,0.8,1,-0.953507,1.46188,-111.654,43.6619,-0.33864,-0.12921,0.162,129.6,1.17676,-0.00449493,-0.0105462,-0.0692297,0.125429,0.0243086,-0.0110594,-0.0731333,0.00856533,-0.0133285,0.00366026,0.00264271,-0.00301656,0.0103848,0.00003,0.00552722,-0.000064,-0.00668944,-0.00020751,-0.0122299,0.00147971,0.0011704
7,0.8,2,-21.5968,21.9555,-132.297,64.1555,-0.40107,-0.19181,0.254,203.2,2.23745,-0.010526,-0.0173211,-0.0741127,0.221696,0.0543629,-0.0183503,-0.0815398,0.0145146,-0.0225247,0.00417766,0.00102962,-0.00360851,0.0100352,-0.000343239,0.00485724,0.000015,-0.00532819,0.000999356,-0.0140182,0.00180919,0.00117099
7,0.8,3,-21.6617,-19.2025,-132.362,22.9975,-0.3994,-0.06855,0.191,152.8,1.42856,-0.00171182,-0.0104061,-0.0903711,0.12831,0.0867848,-0.0156496,-0.0695493,0.0164331,-0.00912098,0.000831163,0.00177306,-0.00298049,0.0121612,0.000387598,0.00526607,0.000246733,-0.00595557,0.00105307,-0.0114833,0.000870934,0.00190879
